time;AAN155Free;AAN155_Ba
3664,5508;6,00E+00;5,70E+01
3665,1611;8,00E+00;5,70E+01
3665,7715;7,00E+00;5,30E+01
3666,3818;5,00E+00;5,70E+01
3666,9922;1,00E+01;6,50E+01
3667,6025;8,00E+00;4,50E+01
3668,2129;7,00E+00;7,30E+01
3668,8232;7,00E+00;5,30E+01
3669,4336;8,00E+00;5,20E+01
3670,0439;1,00E+01;7,10E+01
3670,6543;7,00E+00;6,90E+01
3671,2646;4,00E+00;6,80E+01
3671,875;0,00E+00;5,30E+01
3672,4854;6,00E+00;5,80E+01
3673,0957;1,10E+01;6,50E+01
3673,7061;6,00E+00;5,00E+01
3674,3164;6,00E+00;5,50E+01
3674,9268;7,00E+00;6,50E+01
3675,5371;6,00E+00;5,90E+01
3676,1475;1,00E+01;6,90E+01
3676,7578;8,00E+00;5,80E+01
3677,3682;5,00E+00;4,70E+01
3677,9785;5,00E+00;5,60E+01
3678,5889;9,00E+00;7,40E+01
3679,1992;5,00E+00;6,80E+01
3679,81;6,00E+00;6,20E+01
3680,42;7,00E+00;6,10E+01
3681,03;9,00E+00;6,60E+01
3681,6406;9,00E+00;6,20E+01
3682,251;7,00E+00;5,00E+01
3682,8613;7,00E+00;5,80E+01
3683,4717;6,00E+00;6,00E+01
3684,082;1,10E+01;5,40E+01
3684,6924;9,00E+00;6,30E+01
3685,3027;7,00E+00;6,50E+01
3685,9131;6,00E+00;6,30E+01
3686,5234;4,00E+00;6,70E+01
3687,1338;3,00E+00;5,10E+01
3687,7441;6,00E+00;5,90E+01
3688,3545;8,00E+00;4,60E+01
3688,9648;4,00E+00;6,80E+01
3689,5752;5,00E+00;4,30E+01
3690,1855;3,00E+00;7,50E+01
3690,7959;7,00E+00;4,70E+01
3691,4063;1,10E+01;4,80E+01
3692,0166;7,00E+00;5,10E+01
3692,627;9,00E+00;5,50E+01
3693,2373;9,00E+00;6,90E+01
3693,8477;7,00E+00;6,40E+01
3694,458;3,00E+00;5,50E+01
3695,0684;9,00E+00;6,50E+01
3695,6787;5,00E+00;6,40E+01
3696,2891;8,00E+00;6,10E+01
3696,8994;9,00E+00;5,60E+01
3697,51;1,20E+01;5,50E+01
3698,12;9,00E+00;6,20E+01
3698,73;6,00E+00;6,00E+01
3699,3408;6,00E+00;5,70E+01
3699,9512;4,00E+00;5,00E+01
3700,5615;5,00E+00;5,10E+01
3701,1719;5,00E+00;5,90E+01
3701,7822;7,00E+00;6,10E+01
3702,3926;1,00E+01;5,60E+01
3703,0029;4,00E+00;6,10E+01
3703,6133;4,00E+00;5,00E+01
3704,2236;8,00E+00;5,80E+01
3704,834;7,00E+00;5,00E+01
3705,4443;8,00E+00;7,50E+01
3706,0547;8,00E+00;7,00E+01
3706,665;7,00E+00;6,00E+01
3707,2754;6,00E+00;6,50E+01
3707,8857;6,00E+00;6,70E+01
3708,4961;7,00E+00;5,10E+01
3709,1064;6,00E+00;5,70E+01
3709,7168;1,10E+01;4,90E+01
3710,3271;5,00E+00;6,90E+01
3710,9375;8,00E+00;6,30E+01
3711,5479;1,00E+01;6,10E+01
3712,1582;7,00E+00;7,30E+01
3712,7686;9,00E+00;6,50E+01
3713,3789;7,00E+00;6,70E+01
3713,9893;9,00E+00;6,80E+01
3714,6;1,10E+01;5,20E+01
3715,21;8,00E+00;5,60E+01
3715,82;1,10E+01;4,90E+01
3716,4307;9,00E+00;5,60E+01
3717,041;1,10E+01;6,10E+01
3717,6514;3,00E+00;4,70E+01
3718,2617;8,00E+00;5,50E+01
3718,8721;4,00E+00;7,40E+01
3719,4824;6,00E+00;7,20E+01
3720,0928;6,00E+00;5,10E+01
3720,7031;8,00E+00;5,20E+01
3721,3135;8,00E+00;5,30E+01
3721,9238;8,00E+00;6,20E+01
3722,5342;6,00E+00;5,10E+01
3723,1445;8,00E+00;4,70E+01
3723,7549;6,00E+00;6,30E+01
3724,3652;9,00E+00;6,00E+01
3724,9756;6,00E+00;6,20E+01
3725,5859;1,00E+01;4,90E+01
3726,1963;8,00E+00;6,00E+01
3726,8066;3,00E+00;5,50E+01
3727,417;6,00E+00;4,80E+01
3728,0273;5,00E+00;6,20E+01
3728,6377;7,00E+00;6,40E+01
3729,248;1,20E+01;7,60E+01
3729,8584;9,00E+00;4,80E+01
3730,4688;6,00E+00;6,10E+01
3731,0791;1,10E+01;6,90E+01
3731,6895;9,00E+00;6,60E+01
3732,3;4,00E+00;5,80E+01
3732,91;7,00E+00;5,80E+01
3733,5205;8,00E+00;5,60E+01
3734,1309;8,00E+00;5,00E+01
3734,7412;5,00E+00;6,40E+01
3735,3516;9,00E+00;6,10E+01
3735,9619;9,00E+00;6,20E+01
3736,5723;4,00E+00;5,40E+01
3737,1826;6,00E+00;5,70E+01
3737,793;4,00E+00;6,70E+01
3738,4033;4,00E+00;5,70E+01
3739,0137;6,00E+00;5,60E+01
3739,624;9,00E+00;5,70E+01
3740,2344;1,10E+01;5,00E+01
3740,8447;9,00E+00;5,70E+01
3741,4551;1,00E+01;4,20E+01
3742,0654;5,00E+00;4,90E+01
3742,6758;4,00E+00;5,30E+01
3743,2861;5,00E+00;6,30E+01
3743,8965;6,00E+00;5,00E+01
3744,5068;4,00E+00;6,30E+01
3745,1172;7,00E+00;6,50E+01
3745,7275;1,10E+01;6,80E+01
3746,3379;6,00E+00;5,40E+01
3746,9482;9,00E+00;5,30E+01
3747,5586;9,00E+00;6,30E+01
3748,1689;3,00E+00;5,00E+01
3748,7793;5,00E+00;5,90E+01
3749,39;4,00E+00;5,90E+01
3750;7,00E+00;5,60E+01
3750,61;8,00E+00;5,80E+01
3751,2207;6,00E+00;7,40E+01
3751,8311;2,00E+00;6,70E+01
3752,4414;6,00E+00;5,90E+01
3753,0518;6,00E+00;5,70E+01
3753,6621;1,30E+01;6,90E+01
3754,2725;1,10E+01;4,80E+01
3754,8828;8,00E+00;6,50E+01
3755,4932;8,00E+00;5,80E+01
3756,1035;9,00E+00;5,20E+01
3756,7139;1,10E+01;6,60E+01
3757,3242;5,00E+00;6,30E+01
3757,9346;2,00E+00;6,70E+01
3758,5449;1,00E+01;5,80E+01
3759,1553;5,00E+00;6,70E+01
3759,7656;7,00E+00;5,30E+01
3760,376;8,00E+00;4,60E+01
3760,9863;2,00E+00;5,40E+01
3761,5967;8,00E+00;5,80E+01
3762,207;3,00E+00;7,00E+01
3762,8174;7,00E+00;6,10E+01
3763,4277;3,00E+00;5,30E+01
3764,0381;4,00E+00;5,40E+01
3764,6484;7,00E+00;5,70E+01
3765,2588;7,00E+00;5,30E+01
3765,8691;6,00E+00;5,00E+01
3766,4795;6,00E+00;5,80E+01
3767,09;5,00E+00;5,40E+01
3767,7;7,00E+00;4,90E+01
3768,3105;1,10E+01;5,00E+01
3768,9209;6,00E+00;4,60E+01
3769,5313;5,00E+00;6,20E+01
3770,1416;8,00E+00;6,00E+01
3770,752;5,00E+00;5,40E+01
3771,3623;1,10E+01;6,30E+01
3771,9727;7,00E+00;7,40E+01
3772,583;9,00E+00;6,30E+01
3773,1934;4,00E+00;4,80E+01
3773,8037;1,00E+01;5,50E+01
3774,4141;1,00E+01;5,20E+01
3775,0244;4,00E+00;6,30E+01
3775,6348;2,00E+00;4,80E+01
3776,2451;5,00E+00;6,50E+01
3776,8555;1,10E+01;5,60E+01
3777,4658;1,00E+01;5,50E+01
3778,0762;8,00E+00;5,90E+01
3778,6865;9,00E+00;6,20E+01
3779,2969;6,00E+00;5,30E+01
3779,9072;4,00E+00;5,80E+01
3780,5176;5,00E+00;5,70E+01
3781,1279;5,00E+00;5,70E+01
3781,7383;8,00E+00;5,50E+01
3782,3486;8,00E+00;6,30E+01
3782,959;6,00E+00;5,80E+01
3783,5693;8,00E+00;5,00E+01
3784,18;4,00E+00;5,80E+01
3784,79;6,00E+00;5,00E+01
3785,4;2,00E+00;5,80E+01
3786,0107;1,10E+01;4,60E+01
3786,6211;6,00E+00;4,10E+01
3787,2314;7,00E+00;5,60E+01
3787,8418;6,00E+00;7,40E+01
3788,4521;7,00E+00;6,50E+01
3789,0625;8,00E+00;7,20E+01
3789,6729;3,00E+00;5,50E+01
3790,2832;7,00E+00;5,50E+01
3790,8936;9,00E+00;6,80E+01
3791,5039;5,00E+00;6,30E+01
3792,1143;1,10E+01;5,60E+01
3792,7246;8,00E+00;5,40E+01
3793,335;8,00E+00;5,20E+01
3793,9453;9,00E+00;4,80E+01
3794,5557;7,00E+00;5,50E+01
3795,166;3,00E+00;7,60E+01
3795,7764;1,10E+01;5,00E+01
3796,3867;3,00E+00;4,60E+01
3796,9971;6,00E+00;5,40E+01
3797,6074;1,00E+01;6,60E+01
3798,2178;1,00E+01;4,50E+01
3798,8281;6,00E+00;5,60E+01
3799,4385;1,00E+01;5,10E+01
3800,0488;9,00E+00;6,00E+01
3800,6592;7,00E+00;4,70E+01
3801,27;6,00E+00;5,60E+01
3801,88;7,00E+00;5,80E+01
3802,49;9,00E+00;5,90E+01
3803,1006;1,10E+01;5,20E+01
3803,7109;3,00E+00;6,70E+01
3804,3213;3,00E+00;5,50E+01
3804,9316;7,00E+00;6,60E+01
3805,542;7,00E+00;5,00E+01
3806,1523;9,00E+00;5,20E+01
3806,7627;7,00E+00;6,10E+01
3807,373;1,10E+01;6,40E+01
3807,9834;8,00E+00;5,10E+01
3808,5938;5,00E+00;5,30E+01
3809,2041;9,00E+00;6,20E+01
3809,8145;1,00E+01;5,70E+01
3810,4248;8,00E+00;5,80E+01
3811,0352;1,00E+01;5,70E+01
3811,6455;1,40E+01;5,30E+01
3812,2559;1,00E+00;6,80E+01
3812,8662;6,00E+00;6,30E+01
3813,4766;9,00E+00;6,90E+01
3814,0869;5,00E+00;4,50E+01
3814,6973;4,00E+00;5,60E+01
3815,3076;4,00E+00;4,70E+01
3815,918;9,00E+00;5,50E+01
3816,5283;6,00E+00;5,90E+01
3817,1387;8,00E+00;5,80E+01
3817,749;4,00E+00;6,30E+01
3818,3594;9,00E+00;5,50E+01
3818,97;4,00E+00;5,50E+01
3819,58;1,20E+01;5,20E+01
3820,19;1,20E+01;5,70E+01
3820,8008;9,00E+00;5,50E+01
3821,4111;9,00E+00;5,90E+01
3822,0215;8,00E+00;6,50E+01
3822,6318;7,00E+00;5,00E+01
3823,2422;8,00E+00;5,60E+01
3823,8525;8,00E+00;4,90E+01
3824,4629;5,00E+00;6,20E+01
3825,0732;9,00E+00;4,80E+01
3825,6836;1,10E+01;5,90E+01
3826,2939;9,00E+00;5,40E+01
3826,9043;6,00E+00;5,60E+01
3827,5146;5,00E+00;4,70E+01
3828,125;6,00E+00;5,10E+01
3828,7354;9,00E+00;5,20E+01
3829,3457;7,00E+00;5,00E+01
3829,9561;6,00E+00;4,40E+01
3830,5664;5,00E+00;5,30E+01
3831,1768;8,00E+00;5,80E+01
3831,7871;5,00E+00;5,20E+01
3832,3975;8,00E+00;5,60E+01
3833,0078;6,00E+00;6,20E+01
3833,6182;9,00E+00;5,50E+01
3834,2285;7,00E+00;5,20E+01
3834,8389;9,00E+00;5,30E+01
3835,4492;5,00E+00;5,20E+01
3836,06;7,00E+00;5,00E+01
3836,67;7,00E+00;5,80E+01
3837,28;7,00E+00;6,10E+01
3837,8906;4,00E+00;6,50E+01
3838,501;6,00E+00;5,10E+01
3839,1113;4,00E+00;5,30E+01
3839,7217;7,00E+00;7,00E+01
3840,332;9,00E+00;5,30E+01
3840,9424;7,00E+00;4,50E+01
3841,5527;7,00E+00;5,90E+01
3842,1631;1,40E+01;7,40E+01
3842,7734;3,00E+00;5,80E+01
3843,3838;6,00E+00;5,50E+01
3843,9941;4,00E+00;5,20E+01
3844,6045;5,00E+00;4,70E+01
3845,2148;1,30E+01;5,60E+01
3845,8252;2,00E+00;5,50E+01
3846,4355;8,00E+00;6,30E+01
3847,0459;4,00E+00;5,90E+01
3847,6563;5,00E+00;5,10E+01
3848,2666;2,00E+00;5,80E+01
3848,877;5,00E+00;5,00E+01
3849,4873;9,00E+00;5,90E+01
3850,0977;7,00E+00;5,80E+01
3850,708;1,00E+01;5,30E+01
3851,3184;8,00E+00;5,10E+01
3851,9287;7,00E+00;6,90E+01
3852,5391;7,00E+00;4,80E+01
3853,1494;4,00E+00;5,90E+01
3853,76;6,00E+00;5,90E+01
3854,37;7,00E+00;5,50E+01
3854,98;5,00E+00;5,20E+01
3855,5908;6,00E+00;5,20E+01
3856,2012;1,00E+01;5,20E+01
3856,8115;6,00E+00;4,40E+01
3857,4219;1,00E+01;5,40E+01
3858,0322;3,00E+00;5,80E+01
3858,6426;1,00E+01;4,70E+01
3859,2529;9,00E+00;5,10E+01
3859,8633;8,00E+00;5,10E+01
3860,4736;8,00E+00;5,60E+01
3861,084;4,00E+00;6,80E+01
3861,6943;1,10E+01;5,80E+01
3862,3047;5,00E+00;5,00E+01
3862,915;9,00E+00;5,20E+01
3863,5254;7,00E+00;4,30E+01
3864,1357;6,00E+00;5,00E+01
3864,7461;4,00E+00;5,50E+01
3865,3564;1,30E+01;5,60E+01
3865,9668;1,10E+01;5,70E+01
3866,5771;1,20E+01;5,40E+01
3867,1875;7,00E+00;5,60E+01
3867,7979;4,00E+00;5,20E+01
3868,4082;1,00E+01;5,50E+01
3869,0186;8,00E+00;5,90E+01
3869,6289;3,00E+00;4,80E+01
3870,2393;8,00E+00;4,50E+01
3870,85;7,00E+00;4,40E+01
3871,46;5,00E+00;4,90E+01
3872,07;5,00E+00;5,90E+01
3872,6807;6,00E+00;4,30E+01
3873,291;5,00E+00;5,70E+01
3873,9014;6,00E+00;6,40E+01
3874,5117;9,00E+00;5,80E+01
3875,1221;1,10E+01;4,10E+01
3875,7324;5,00E+00;5,20E+01
3876,3428;2,00E+00;5,30E+01
3876,9531;6,00E+00;6,20E+01
3877,5635;4,00E+00;6,10E+01
3878,1738;9,00E+00;5,70E+01
3878,7842;8,00E+00;5,40E+01
3879,3945;4,00E+00;5,30E+01
3880,0049;5,00E+00;5,90E+01
3880,6152;7,00E+00;5,80E+01
3881,2256;3,00E+00;5,40E+01
3881,8359;6,00E+00;4,60E+01
3882,4463;4,00E+00;5,70E+01
3883,0566;7,00E+00;5,50E+01
3883,667;1,00E+01;6,50E+01
3884,2773;8,00E+00;4,90E+01
3884,8877;6,00E+00;6,20E+01
3885,498;7,00E+00;5,50E+01
3886,1084;5,00E+00;5,20E+01
3886,7188;7,00E+00;6,20E+01
3887,3291;4,00E+00;5,50E+01
3887,9395;3,00E+00;5,30E+01
3888,55;1,30E+01;7,40E+01
3889,16;6,00E+00;6,00E+01
3889,7705;8,00E+00;5,40E+01
3890,3809;7,00E+00;5,80E+01
3890,9912;8,00E+00;4,40E+01
3891,6016;9,00E+00;6,60E+01
3892,2119;7,00E+00;5,40E+01
3892,8223;1,30E+01;5,50E+01
3893,4326;6,00E+00;5,20E+01
3894,043;9,00E+00;3,90E+01
3894,6533;6,00E+00;7,10E+01
3895,2637;4,00E+00;6,10E+01
3895,874;8,00E+00;5,20E+01
3896,4844;6,00E+00;4,70E+01
3897,0947;8,00E+00;4,70E+01
3897,7051;7,00E+00;4,40E+01
3898,3154;5,00E+00;5,40E+01
3898,9258;4,00E+00;5,80E+01
3899,5361;2,00E+00;5,50E+01
3900,1465;4,00E+00;5,80E+01
3900,7568;9,00E+00;5,90E+01
3901,3672;6,00E+00;5,60E+01
3901,9775;3,00E+00;5,30E+01
3902,5879;8,00E+00;5,50E+01
3903,1982;1,10E+01;5,90E+01
3903,8086;8,00E+00;4,80E+01
3904,4189;7,00E+00;5,70E+01
3905,0293;5,00E+00;5,40E+01
3905,64;9,00E+00;5,20E+01
3906,25;1,00E+01;6,10E+01
3906,86;3,00E+00;5,30E+01
3907,4707;5,00E+00;5,70E+01
3908,0811;4,00E+00;5,40E+01
3908,6914;4,00E+00;6,80E+01
3909,3018;3,00E+00;5,70E+01
3909,9121;5,00E+00;6,00E+01
3910,5225;8,00E+00;5,40E+01
3911,1328;2,00E+00;5,30E+01
3911,7432;9,00E+00;7,30E+01
3912,3535;2,00E+00;5,70E+01
3912,9639;5,00E+00;4,60E+01
3913,5742;9,00E+00;5,30E+01
3914,1846;5,00E+00;6,20E+01
3914,7949;7,00E+00;6,10E+01
3915,4053;8,00E+00;6,80E+01
3916,0156;6,00E+00;5,90E+01
3916,626;8,00E+00;6,40E+01
3917,2363;8,00E+00;5,00E+01
3917,8467;5,00E+00;5,90E+01
3918,457;7,00E+00;5,20E+01
3919,0674;9,00E+00;6,50E+01
3919,6777;3,00E+00;5,50E+01
3920,2881;4,00E+00;5,20E+01
3920,8984;9,00E+00;6,00E+01
3921,5088;1,20E+01;6,40E+01
3922,1191;9,00E+00;6,20E+01
3922,7295;7,00E+00;5,00E+01
3923,34;1,20E+01;5,00E+01
3923,95;3,00E+00;5,80E+01
3924,5605;6,00E+00;4,90E+01
3925,1709;1,10E+01;4,80E+01
3925,7813;1,20E+01;7,20E+01
3926,3916;3,00E+00;4,90E+01
3927,002;1,10E+01;5,20E+01
3927,6123;2,00E+00;6,10E+01
3928,2227;1,00E+01;6,00E+01
3928,833;1,20E+01;5,60E+01
3929,4434;6,00E+00;5,40E+01
3930,0537;4,00E+00;5,20E+01
3930,6641;5,00E+00;5,90E+01
3931,2744;7,00E+00;6,40E+01
3931,8848;1,20E+01;5,10E+01
3932,4951;8,00E+00;6,10E+01
3933,1055;1,20E+01;6,60E+01
3933,7158;7,00E+00;4,80E+01
3934,3262;2,00E+00;5,40E+01
3934,9365;3,00E+00;6,10E+01
3935,5469;9,00E+00;4,70E+01
3936,1572;1,40E+01;4,40E+01
3936,7676;6,00E+00;5,30E+01
3937,3779;7,00E+00;5,60E+01
3937,9883;6,00E+00;5,80E+01
3938,5986;6,00E+00;5,50E+01
3939,209;1,00E+01;5,50E+01
3939,8193;7,00E+00;4,20E+01
3940,43;7,00E+00;5,30E+01
3941,04;7,00E+00;4,90E+01
3941,65;9,00E+00;4,70E+01
3942,2607;8,00E+00;5,70E+01
3942,8711;8,00E+00;6,40E+01
3943,4814;7,00E+00;3,60E+01
3944,0918;8,00E+00;6,00E+01
3944,7021;6,00E+00;4,80E+01
3945,3125;1,30E+01;4,30E+01
3945,9229;1,20E+01;6,10E+01
3946,5332;9,00E+00;6,30E+01
3947,1436;7,00E+00;6,10E+01
3947,7539;1,10E+01;7,30E+01
3948,3643;4,00E+00;5,10E+01
3948,9746;8,00E+00;5,60E+01
3949,585;4,00E+00;4,70E+01
3950,1953;1,40E+01;4,10E+01
3950,8057;9,00E+00;5,50E+01
3951,416;5,00E+00;4,90E+01
3952,0264;9,00E+00;4,50E+01
3952,6367;5,00E+00;5,70E+01
3953,2471;1,00E+01;3,60E+01
3953,8574;8,00E+00;4,80E+01
3954,4678;7,00E+00;4,60E+01
3955,0781;4,00E+00;4,70E+01
3955,6885;5,00E+00;6,60E+01
3956,2988;6,00E+00;6,80E+01
3956,9092;6,00E+00;6,80E+01
3957,52;7,00E+00;5,70E+01
3958,13;8,00E+00;5,70E+01
3958,74;1,00E+01;6,00E+01
3959,3506;7,00E+00;5,20E+01
3959,9609;7,00E+00;6,00E+01
3960,5713;7,00E+00;4,00E+01
3961,1816;2,00E+00;4,70E+01
3961,792;6,00E+00;5,20E+01
3962,4023;3,00E+00;5,40E+01
3963,0127;8,00E+00;4,70E+01
3963,623;1,40E+01;4,40E+01
3964,2334;4,00E+00;4,10E+01
3964,8438;3,00E+00;5,50E+01
3965,4541;4,00E+00;4,60E+01
3966,0645;3,00E+00;4,60E+01
3966,6748;7,00E+00;4,20E+01
3967,2852;4,00E+00;7,00E+01
3967,8955;5,00E+00;5,30E+01
3968,5059;6,00E+00;4,90E+01
3969,1162;3,00E+00;4,90E+01
3969,7266;1,00E+01;4,80E+01
3970,3369;3,00E+00;5,90E+01
3970,9473;7,00E+00;4,90E+01
3971,5576;7,00E+00;4,50E+01
3972,168;5,00E+00;5,50E+01
3972,7783;7,00E+00;2,80E+01
3973,3887;8,00E+00;4,50E+01
3973,999;4,00E+00;5,20E+01
3974,6094;7,00E+00;5,10E+01
3975,22;3,00E+00;4,70E+01
3975,83;8,00E+00;5,50E+01
3976,44;1,00E+01;4,60E+01
3977,0508;1,00E+01;5,80E+01
3977,6611;9,00E+00;6,70E+01
3978,2715;9,00E+00;5,20E+01
3978,8818;5,00E+00;5,00E+01
3979,4922;1,30E+01;5,70E+01
3980,1025;4,00E+00;5,60E+01
3980,7129;4,00E+00;5,30E+01
3981,3232;6,00E+00;5,10E+01
3981,9336;6,00E+00;4,70E+01
3982,5439;4,00E+00;4,50E+01
3983,1543;8,00E+00;5,50E+01
3983,7646;4,00E+00;4,10E+01
3984,375;8,00E+00;6,00E+01
3984,9854;6,00E+00;6,00E+01
3985,5957;8,00E+00;5,30E+01
3986,2061;9,00E+00;5,60E+01
3986,8164;6,00E+00;6,20E+01
3987,4268;7,00E+00;5,50E+01
3988,0371;6,00E+00;6,20E+01
3988,6475;5,00E+00;5,50E+01
3989,2578;4,00E+00;4,90E+01
3989,8682;6,00E+00;6,50E+01
3990,4785;7,00E+00;5,10E+01
3991,0889;1,20E+01;4,40E+01
3991,6992;8,00E+00;5,50E+01
3992,31;9,00E+00;5,70E+01
3992,92;8,00E+00;5,20E+01
3993,53;8,00E+00;5,70E+01
3994,1406;1,20E+01;4,90E+01
3994,751;1,10E+01;4,00E+01
3995,3613;1,20E+01;4,30E+01
3995,9717;1,10E+01;4,80E+01
3996,582;6,00E+00;5,70E+01
3997,1924;3,00E+00;5,00E+01
3997,8027;6,00E+00;3,60E+01
3998,4131;8,00E+00;4,80E+01
3999,0234;9,00E+00;4,20E+01
3999,6338;8,00E+00;5,80E+01
4000,2441;4,00E+00;5,30E+01
4000,8545;7,00E+00;3,80E+01
4001,4648;6,00E+00;5,00E+01
4002,0752;4,00E+00;5,40E+01
4002,6855;7,00E+00;5,10E+01
4003,2959;8,00E+00;4,40E+01
4003,9063;4,00E+00;5,10E+01
4004,5166;7,00E+00;5,10E+01
4005,127;6,00E+00;5,50E+01
4005,7373;3,00E+00;5,20E+01
4006,3477;9,00E+00;5,30E+01
4006,958;6,00E+00;6,40E+01
4007,5684;7,00E+00;4,30E+01
4008,1787;7,00E+00;4,90E+01
4008,7891;4,00E+00;3,70E+01
4009,3994;7,00E+00;4,60E+01
4010,01;4,00E+00;4,50E+01
4010,62;7,00E+00;5,20E+01
4011,23;6,00E+00;4,00E+01
4011,8408;6,00E+00;5,40E+01
4012,4512;7,00E+00;4,80E+01
4013,0615;9,00E+00;4,90E+01
4013,6719;1,00E+01;5,30E+01
4014,2822;3,00E+00;5,10E+01
4014,8926;7,00E+00;5,70E+01
4015,5029;6,00E+00;4,80E+01
4016,1133;3,00E+00;5,10E+01
4016,7236;6,00E+00;4,80E+01
4017,334;8,00E+00;4,80E+01
4017,9443;9,00E+00;5,00E+01
4018,5547;1,00E+01;5,10E+01
4019,165;1,00E+01;4,70E+01
4019,7754;6,00E+00;5,00E+01
4020,3857;4,00E+00;5,00E+01
4020,9961;9,00E+00;4,80E+01
4021,6064;6,00E+00;3,90E+01
4022,2168;4,00E+00;4,60E+01
4022,8271;5,00E+00;5,00E+01
4023,4375;5,00E+00;5,20E+01
4024,0479;5,00E+00;6,00E+01
4024,6582;8,00E+00;4,70E+01
4025,2686;6,00E+00;4,20E+01
4025,8789;7,00E+00;5,50E+01
4026,4893;4,00E+00;6,50E+01
4027,1;7,00E+00;4,30E+01
4027,71;8,00E+00;5,80E+01
4028,32;1,50E+01;4,20E+01
4028,9307;1,00E+01;5,30E+01
4029,541;6,00E+00;5,40E+01
4030,1514;5,00E+00;5,10E+01
4030,7617;3,00E+00;6,60E+01
4031,3721;5,00E+00;5,10E+01
4031,9824;5,00E+00;4,50E+01
4032,5928;6,00E+00;4,10E+01
4033,2031;7,00E+00;3,90E+01
4033,8135;8,00E+00;4,40E+01
4034,4238;5,00E+00;4,60E+01
4035,0342;6,00E+00;5,70E+01
4035,6445;1,30E+01;4,80E+01
4036,2549;6,00E+00;5,20E+01
4036,8652;7,00E+00;4,60E+01
4037,4756;8,00E+00;5,00E+01
4038,0859;7,00E+00;5,40E+01
4038,6963;5,00E+00;5,70E+01
4039,3066;4,00E+00;4,70E+01
4039,917;1,10E+01;4,60E+01
4040,5273;6,00E+00;5,30E+01
4041,1377;8,00E+00;5,70E+01
4041,748;1,00E+01;5,70E+01
4042,3584;7,00E+00;6,00E+01
4042,9688;6,00E+00;4,00E+01
4043,5791;3,00E+00;6,10E+01
4044,1895;6,00E+00;5,60E+01
4044,8;2,00E+00;5,20E+01
4045,41;5,00E+00;4,40E+01
4046,0205;6,00E+00;5,30E+01
4046,6309;8,00E+00;4,90E+01
4047,2412;7,00E+00;4,20E+01
4047,8516;1,10E+01;5,50E+01
4048,4619;6,00E+00;5,50E+01
4049,0723;6,00E+00;5,90E+01
4049,6826;5,00E+00;5,80E+01
4050,293;5,00E+00;4,50E+01
4050,9033;7,00E+00;4,50E+01
4051,5137;1,00E+00;6,00E+01
4052,124;9,00E+00;4,90E+01
4052,7344;7,00E+00;5,30E+01
4053,3447;8,00E+00;7,10E+01
4053,9551;6,00E+00;4,50E+01
4054,5654;5,00E+00;5,70E+01
4055,1758;5,00E+00;4,10E+01
4055,7861;7,00E+00;5,40E+01
4056,3965;6,00E+00;6,60E+01
4057,0068;4,00E+00;3,70E+01
4057,6172;1,20E+01;5,00E+01
4058,2275;9,00E+00;5,30E+01
4058,8379;6,00E+00;5,30E+01
4059,4482;8,00E+00;4,80E+01
4060,0586;9,00E+00;4,50E+01
4060,6689;5,00E+00;5,10E+01
4061,2793;9,00E+00;4,90E+01
4061,89;6,00E+00;6,30E+01
4062,5;3,00E+00;5,10E+01
4063,11;1,30E+01;5,60E+01
4063,7207;8,00E+00;4,70E+01
4064,3311;1,10E+01;5,00E+01
4064,9414;8,00E+00;5,10E+01
4065,5518;9,00E+00;4,20E+01
4066,1621;6,00E+00;5,50E+01
4066,7725;4,00E+00;3,80E+01
4067,3828;6,00E+00;6,10E+01
4067,9932;7,00E+00;5,10E+01
4068,6035;6,00E+00;3,90E+01
4069,2139;5,00E+00;5,90E+01
4069,8242;9,00E+00;4,10E+01
4070,4346;4,00E+00;4,30E+01
4071,0449;9,00E+00;5,40E+01
4071,6553;8,00E+00;5,00E+01
4072,2656;7,00E+00;5,40E+01
4072,876;4,00E+00;5,30E+01
4073,4863;9,00E+00;5,70E+01
4074,0967;7,00E+00;5,00E+01
4074,707;6,00E+00;4,70E+01
4075,3174;7,00E+00;5,50E+01
4075,9277;1,60E+01;5,00E+01
4076,5381;7,00E+00;5,70E+01
4077,1484;8,00E+00;5,60E+01
4077,7588;6,00E+00;5,10E+01
4078,3691;3,00E+00;5,20E+01
4078,9795;5,00E+00;4,50E+01
4079,59;5,00E+00;4,10E+01
4080,2;6,00E+00;4,60E+01
4080,8105;1,00E+01;5,90E+01
4081,4209;5,00E+00;4,10E+01
4082,0313;6,00E+00;5,70E+01
4082,6416;6,00E+00;4,60E+01
4083,252;1,20E+01;5,70E+01
4083,8623;6,00E+00;5,00E+01
4084,4727;5,00E+00;5,40E+01
4085,083;5,00E+00;5,30E+01
4085,6934;3,00E+00;4,10E+01
4086,3037;8,00E+00;5,50E+01
4086,9141;4,00E+00;4,80E+01
4087,5244;5,00E+00;5,00E+01
4088,1348;6,00E+00;6,20E+01
4088,7451;9,00E+00;5,00E+01
4089,3555;7,00E+00;5,10E+01
4089,9658;6,00E+00;4,50E+01
4090,5762;8,00E+00;5,00E+01
4091,1865;1,00E+00;5,30E+01
4091,7969;6,00E+00;5,00E+01
4092,4072;7,00E+00;5,10E+01
4093,0176;9,00E+00;4,60E+01
4093,6279;5,00E+00;4,00E+01
4094,2383;3,00E+00;6,40E+01
